Locality_Infra_Score,avg_conversion_rate
7.93448,1.0000
9.92647,1.0000
9.33903,1.0000
5.34627,1.0000
9.2801,1.0000
7.82092,1.0000
5.11783,1.0000
8.25516,1.0000
7.61016,1.0000
7.66052,1.0000
5.46581,1.0000
5.47753,1.0000
9.81695,1.0000
7.21045,1.0000
5.0983,1.0000
7.88287,1.0000
6.3927,1.0000
7.9512,1.0000
9.30678,1.0000
5.29467,1.0000
5.60343,1.0000
7.54297,1.0000
5.06519,1.0000
7.8198,1.0000
7.09305,1.0000
5.63623,1.0000
5.11598,1.0000
5.99541,1.0000
9.29871,1.0000
5.68718,1.0000
8.12377,1.0000
5.87452,1.0000
7.24701,1.0000
5.13406,1.0000
9.04104,1.0000
8.44174,1.0000
7.02984,1.0000
9.32274,1.0000
9.34347,1.0000
5.46869,1.0000
8.38967,1.0000
7.4015,1.0000
9.57681,1.0000
8.76877,1.0000
8.59487,1.0000
7.70489,1.0000
9.05444,1.0000
6.8575,1.0000
9.99269,1.0000
7.678,1.0000
5.29451,1.0000
6.96318,1.0000
7.44746,1.0000
6.59835,1.0000
9.54958,1.0000
9.07623,1.0000
6.97035,1.0000
7.62395,1.0000
5.66967,1.0000
9.52131,1.0000
5.03797,1.0000
6.81664,1.0000
9.90203,1.0000
5.09966,1.0000
8.21828,1.0000
6.07437,1.0000
9.17828,1.0000
7.22536,1.0000
5.29172,1.0000
7.9321,1.0000
8.27051,1.0000
9.74538,1.0000
5.9905,1.0000
8.0663,1.0000
8.76171,1.0000
6.83203,1.0000
7.42086,1.0000
5.0721,1.0000
9.05208,1.0000
5.95105,1.0000
8.22631,1.0000
6.90017,1.0000
6.04833,1.0000
7.64536,1.0000
6.16653,1.0000
6.19147,1.0000
7.9701,1.0000
6.46049,1.0000
7.37464,1.0000
8.88053,1.0000
7.02016,1.0000
5.42591,1.0000
6.79245,1.0000
8.95222,1.0000
7.10364,1.0000
6.31465,1.0000
7.71802,1.0000
6.14685,1.0000
9.23325,1.0000
6.33276,1.0000
5.54762,1.0000
8.61663,1.0000
7.6733,1.0000
8.37156,1.0000
5.10178,1.0000
7.01091,1.0000
6.3535,1.0000
9.26298,1.0000
9.24652,1.0000
6.63707,1.0000
6.89412,1.0000
6.50331,1.0000
6.1916,1.0000
8.76656,1.0000
8.6445,1.0000
9.94535,1.0000
7.0225,1.0000
6.38237,1.0000
8.94201,1.0000
8.62199,1.0000
5.58343,1.0000
8.82995,1.0000
9.55902,1.0000
8.29902,1.0000
6.38903,1.0000
7.89696,1.0000
6.1382,1.0000
6.83855,1.0000
5.05448,1.0000
6.94589,1.0000
8.80145,1.0000
6.12324,1.0000
9.37216,1.0000
9.19729,1.0000
9.01821,1.0000
9.89372,1.0000
5.32991,1.0000
7.42359,1.0000
7.37779,1.0000
8.53993,1.0000
7.36852,1.0000
6.73921,1.0000
7.88587,1.0000
6.24539,1.0000
7.6878,1.0000
9.19345,1.0000
6.72229,1.0000
7.36392,1.0000
6.6586,1.0000
6.67722,1.0000
6.30906,1.0000
8.24917,1.0000
9.10931,1.0000
5.83642,1.0000
7.99337,1.0000
8.97575,1.0000
7.85463,1.0000
9.37605,1.0000
6.60591,1.0000
6.61764,1.0000
6.20277,1.0000
9.26699,1.0000
6.15716,1.0000
8.25808,1.0000
8.072,1.0000
6.74156,1.0000
6.54623,1.0000
6.30595,1.0000
9.79079,1.0000
8.94063,1.0000
6.13017,1.0000
5.80363,1.0000
5.7939,1.0000
8.73604,1.0000
6.92866,1.0000
6.21936,1.0000
7.10549,1.0000
7.82957,1.0000
5.89839,1.0000
9.7941,1.0000
8.80497,1.0000
7.45178,1.0000
5.38402,1.0000
5.85525,1.0000
7.43565,1.0000
9.37246,1.0000
8.68332,1.0000
6.30211,1.0000
6.91594,1.0000
7.35884,1.0000
9.06844,1.0000
8.82126,1.0000
7.47358,1.0000
6.39858,1.0000
5.17457,1.0000
8.57927,1.0000
9.66586,1.0000
6.90243,1.0000
8.8541,1.0000
9.03939,1.0000
9.97259,1.0000
8.91093,1.0000
9.11541,1.0000
7.08434,1.0000
8.57883,1.0000
5.64275,1.0000
6.27521,1.0000
5.70091,1.0000
8.99774,1.0000
6.22297,1.0000
7.09526,1.0000
9.29981,1.0000
9.96114,1.0000
5.93929,1.0000
6.87422,1.0000
7.15313,1.0000
5.05336,1.0000
9.77893,1.0000
9.74765,1.0000
7.28837,1.0000
8.08953,1.0000
5.97058,1.0000
8.28552,1.0000
9.82041,1.0000
9.76802,1.0000
6.45684,1.0000
7.64154,1.0000
5.67481,1.0000
5.83947,1.0000
7.71178,1.0000
8.3104,1.0000
9.96552,1.0000
6.73458,1.0000
7.35585,1.0000
8.45199,1.0000
8.53367,1.0000
7.17527,1.0000
7.50575,1.0000
9.66924,1.0000
9.27717,1.0000
6.45663,1.0000
9.40903,1.0000
5.50809,1.0000
5.20526,1.0000
9.00753,1.0000
7.62274,1.0000
5.16253,1.0000
6.69413,1.0000
7.65715,1.0000
8.61332,1.0000
6.10538,1.0000
8.37035,1.0000
8.74685,1.0000
5.39905,1.0000
9.05339,1.0000
6.93893,1.0000
8.40778,1.0000
7.65268,1.0000
7.28567,1.0000
9.6329,1.0000
6.30863,1.0000
7.35422,1.0000
5.51342,1.0000
9.18335,1.0000
9.24341,1.0000
9.59058,1.0000
9.31194,1.0000
8.76492,1.0000
6.31452,1.0000
6.73715,1.0000
5.66767,1.0000
6.01787,1.0000
6.52966,1.0000
5.75289,1.0000
6.88131,1.0000
9.01926,1.0000
9.78206,1.0000
5.83172,1.0000
7.56135,1.0000
6.68096,1.0000
9.31617,1.0000
6.46883,1.0000
7.57978,1.0000
9.3659,1.0000
9.87407,1.0000
8.98684,1.0000
6.61529,1.0000
9.45612,1.0000
8.90501,1.0000
5.46402,1.0000
7.83362,1.0000
9.93795,1.0000
7.97032,1.0000
9.90798,1.0000
9.31993,1.0000
7.69989,1.0000
9.11595,1.0000
6.95671,1.0000
8.61041,1.0000
6.58356,1.0000
5.88611,1.0000
7.62875,1.0000
5.01712,1.0000
6.56623,1.0000
6.35787,1.0000
7.29258,1.0000
8.56577,1.0000
8.31927,1.0000
9.28319,1.0000
6.85973,1.0000
7.26662,1.0000
6.56449,1.0000
6.61008,1.0000
6.57452,1.0000
6.85875,1.0000
9.72867,1.0000
7.022,1.0000
8.56682,1.0000
9.44891,1.0000
9.05287,1.0000
6.9356,1.0000
9.53453,1.0000
8.48787,1.0000
5.31103,1.0000
5.64173,1.0000
6.69829,1.0000
7.69721,1.0000
6.14056,1.0000
6.3908,1.0000
9.37358,1.0000
8.1438,1.0000
9.49346,1.0000
7.44281,1.0000
7.23506,1.0000
7.84658,1.0000
7.49687,1.0000
7.78255,1.0000
7.91879,1.0000
6.01303,1.0000
7.31346,1.0000
5.1078,1.0000
6.30654,1.0000
9.94921,1.0000
9.01584,1.0000
7.6438,1.0000
8.81398,1.0000
5.78675,1.0000
6.99071,1.0000
6.48101,1.0000
8.82492,1.0000
9.49209,1.0000
5.51142,1.0000
6.79608,1.0000
9.30117,1.0000
7.9111,1.0000
8.02891,1.0000
6.77737,1.0000
9.47479,1.0000
6.65643,1.0000
7.40903,1.0000
5.89398,1.0000
8.13307,1.0000
8.02737,1.0000
8.19149,1.0000
9.48727,1.0000
5.52307,1.0000
5.69357,1.0000
5.84118,1.0000
9.58031,1.0000
8.26034,1.0000
5.95897,1.0000
5.80685,1.0000
8.0548,1.0000
9.08787,1.0000
6.82552,1.0000
5.87404,1.0000
6.51708,1.0000
6.20444,1.0000
6.5644,1.0000
6.58426,1.0000
9.52901,1.0000
7.13687,1.0000
7.90609,1.0000
5.56153,1.0000
8.91665,1.0000
9.42927,1.0000
6.75396,1.0000
8.11885,1.0000
8.67152,1.0000
6.09072,1.0000
8.86552,1.0000
8.01685,1.0000
6.65292,1.0000
6.49409,1.0000
6.82583,1.0000
6.34073,1.0000
9.48004,1.0000
9.06687,1.0000
7.01314,1.0000
9.68706,1.0000
7.19366,1.0000
9.22153,1.0000
6.29751,1.0000
7.61625,1.0000
6.72504,1.0000
6.87896,1.0000
5.10253,1.0000
7.56535,1.0000
9.0502,1.0000
8.10352,1.0000
8.12789,1.0000
5.42066,1.0000
5.81865,1.0000
6.98766,1.0000
8.74252,1.0000
7.50687,1.0000
7.92551,1.0000
6.51829,1.0000
5.44131,1.0000
6.08216,1.0000
8.00887,1.0000
5.86936,1.0000
9.89258,1.0000
5.56287,1.0000
7.80892,1.0000
9.09669,1.0000
9.89566,1.0000
9.53444,1.0000
5.57992,1.0000
7.98317,1.0000
5.55121,1.0000
9.17578,1.0000
6.7369,1.0000
6.7524,1.0000
8.62711,1.0000
5.89695,1.0000
8.13035,1.0000
9.97292,1.0000
5.64942,1.0000
9.18916,1.0000
8.82108,1.0000
5.63481,1.0000
7.35639,1.0000
9.13557,1.0000
7.87534,1.0000
6.41774,1.0000
8.63821,1.0000
7.78739,1.0000
5.30364,1.0000
8.19631,1.0000
5.0556,1.0000
5.26642,1.0000
9.85135,1.0000
7.14878,1.0000
6.26707,1.0000
5.90633,1.0000
5.70742,1.0000
7.14327,1.0000
7.89954,1.0000
8.31446,1.0000
6.13554,1.0000
7.06156,1.0000
5.60196,1.0000
9.76956,1.0000
5.57974,1.0000
9.90035,1.0000
6.42029,1.0000
6.4168,1.0000
5.24818,1.0000
9.12401,1.0000
6.74247,1.0000
9.12039,1.0000
9.9445,1.0000
6.34824,1.0000
5.28431,1.0000
8.83934,1.0000
9.64373,1.0000
6.33532,1.0000
9.24754,1.0000
8.11616,1.0000
9.54158,1.0000
9.35283,1.0000
8.76607,1.0000
8.6413,1.0000
9.81056,1.0000
9.04547,1.0000
8.81775,1.0000
5.30102,1.0000
6.16189,1.0000
9.44122,1.0000
6.74647,1.0000
8.30766,1.0000
7.26044,1.0000
8.3938,1.0000
5.0742,1.0000
6.53598,1.0000
8.44342,1.0000
9.16811,1.0000
5.94301,1.0000
9.82959,1.0000
6.71395,1.0000
7.44672,1.0000
7.28446,1.0000
8.72161,1.0000
6.28594,1.0000
6.33924,1.0000
6.71558,1.0000
6.95407,1.0000
9.03036,1.0000
8.97934,1.0000
7.73992,1.0000
8.74982,1.0000
9.78446,1.0000
9.83499,1.0000
7.35751,1.0000
9.30763,1.0000
6.00784,1.0000
8.06671,1.0000
8.67234,1.0000
8.28188,1.0000
8.0597,1.0000
7.71929,1.0000
9.29784,1.0000
5.45799,1.0000
9.7745,1.0000
7.5815,1.0000
9.26712,1.0000
8.77603,1.0000
7.94769,1.0000
5.52701,1.0000
9.79283,1.0000
6.62334,1.0000
9.85021,1.0000
5.97,1.0000
8.79756,1.0000
6.77861,1.0000
9.44871,1.0000
9.32673,1.0000
8.9856,1.0000
6.35227,1.0000
5.74954,1.0000
7.92299,1.0000
9.73921,1.0000
8.6153,1.0000
5.07979,1.0000
8.85179,1.0000
7.8083,1.0000
8.13603,1.0000
5.33522,1.0000
7.51256,1.0000
8.60781,1.0000
9.26955,1.0000
9.91037,1.0000
9.3,1.0000
5.15277,1.0000
8.05285,1.0000
9.8403,1.0000
9.43379,1.0000
9.89304,1.0000
6.34488,1.0000
7.20375,1.0000
5.40573,1.0000
6.7678,1.0000
5.9501,1.0000
6.62375,1.0000
8.19548,1.0000
7.80404,1.0000
9.49742,1.0000
5.10399,1.0000
7.09049,1.0000
8.99653,1.0000
9.32917,1.0000
6.73042,1.0000
7.74577,1.0000
8.76583,1.0000
7.21986,1.0000
6.33493,1.0000
8.4924,1.0000
6.17239,1.0000
7.79202,1.0000
8.22859,1.0000
9.97618,1.0000
6.66439,1.0000
9.83961,1.0000
8.56903,1.0000
7.67698,1.0000
8.18215,1.0000
6.8538,1.0000
5.79516,1.0000
9.59552,1.0000
8.49008,1.0000
5.14901,1.0000
8.01366,1.0000
8.8964,1.0000
7.80623,1.0000
8.54018,1.0000
7.15871,1.0000
7.20592,1.0000
6.98382,1.0000
9.7064,1.0000
9.28683,1.0000
7.36524,1.0000
9.25799,1.0000
6.0886,1.0000
9.83834,1.0000
7.67771,1.0000
5.3685,1.0000
9.04273,1.0000
9.30206,1.0000
9.90802,1.0000
7.84947,1.0000
8.25489,1.0000
6.73564,1.0000
5.63262,1.0000
5.56896,1.0000
5.53393,1.0000
7.01739,1.0000
8.76605,1.0000
9.38662,1.0000
8.06829,1.0000
6.70134,1.0000
8.36225,1.0000
5.43112,1.0000
5.7109,1.0000
5.25735,1.0000
5.952,1.0000
6.52839,1.0000
6.43153,1.0000
8.84606,1.0000
8.63305,1.0000
5.98848,1.0000
8.09486,1.0000
7.7125,1.0000
9.25411,1.0000
5.5779,1.0000
6.02807,1.0000
6.55118,1.0000
5.47753,1.0000
5.01311,1.0000
5.79154,1.0000
6.58942,1.0000
5.91481,1.0000
9.74503,1.0000
8.52937,1.0000
7.18777,1.0000
5.23024,1.0000
5.34733,1.0000
5.62579,1.0000
7.50695,1.0000
6.12768,1.0000
8.191,1.0000
7.18252,1.0000
9.92561,1.0000
5.95035,1.0000
9.25103,1.0000
9.30483,1.0000
5.27874,1.0000
8.57781,1.0000
8.86596,1.0000
6.42515,1.0000
5.49675,1.0000
6.86333,1.0000
8.55734,1.0000
6.16389,1.0000
5.78608,1.0000
7.33888,1.0000
9.94674,1.0000
8.6447,1.0000
9.59016,1.0000
7.99756,1.0000
7.44358,1.0000
5.26704,1.0000
5.24236,1.0000
6.2757,1.0000
8.21204,1.0000
7.30331,1.0000
5.38262,1.0000
5.61407,1.0000
9.70088,1.0000
5.58399,1.0000
7.32355,1.0000
7.01798,1.0000
9.53179,1.0000
9.30027,1.0000
9.4105,1.0000
6.4699,1.0000
9.49627,1.0000
9.35279,1.0000
5.03598,1.0000
6.02788,1.0000
5.36173,1.0000
7.61275,1.0000
7.46978,1.0000
9.87429,1.0000
7.52851,1.0000
8.59202,1.0000
6.63385,1.0000
6.619,1.0000
9.83172,1.0000
9.49315,1.0000
7.46263,1.0000
8.02932,1.0000
9.41504,1.0000
5.22903,1.0000
6.36667,1.0000
8.04578,1.0000
6.6344,1.0000
9.23755,1.0000
6.24592,1.0000
9.60722,1.0000
7.08253,1.0000
7.4076,1.0000
7.43647,1.0000
7.26783,1.0000
8.68906,1.0000
6.65703,1.0000
5.61342,1.0000
6.26097,1.0000
8.95162,1.0000
5.94304,1.0000
5.08026,1.0000
6.1638,1.0000
5.17928,1.0000
6.04082,1.0000
5.17344,1.0000
7.33058,1.0000
9.6942,1.0000
9.22328,1.0000
5.85495,1.0000
9.33547,1.0000
5.32037,1.0000
7.92718,1.0000
5.80858,1.0000
5.94536,1.0000
9.49994,1.0000
6.49235,1.0000
8.68503,1.0000
7.1695,1.0000
6.59179,1.0000
8.22079,1.0000
6.70748,1.0000
8.10097,1.0000
7.87047,1.0000
5.9818,1.0000
9.8395,1.0000
9.53904,1.0000
6.00944,1.0000
7.54273,1.0000
8.42779,1.0000
9.23009,1.0000
7.13905,1.0000
6.87424,1.0000
8.9482,1.0000
5.61683,1.0000
5.26603,1.0000
6.24102,1.0000
5.21002,1.0000
7.7443,1.0000
7.70956,1.0000
8.861,1.0000
8.26776,1.0000
6.78859,1.0000
5.05078,1.0000
6.52275,1.0000
6.52855,1.0000
8.60803,1.0000
5.43521,1.0000
8.42094,1.0000
8.45574,1.0000
8.53457,1.0000
9.47377,1.0000
5.20882,1.0000
9.28856,1.0000
6.67775,1.0000
7.96823,1.0000
6.57129,1.0000
7.99345,1.0000
8.75895,1.0000
8.01076,1.0000
9.49004,1.0000
5.10351,1.0000
5.67718,1.0000
6.15074,1.0000
8.25832,1.0000
9.4918,1.0000
9.63434,1.0000
9.26583,1.0000
7.22597,1.0000
5.3053,1.0000
7.59395,1.0000
5.11635,1.0000
8.11546,1.0000
8.60232,1.0000
5.4178,1.0000
6.77209,1.0000
9.80986,1.0000
7.15368,1.0000
5.41104,1.0000
7.03186,1.0000
6.81829,1.0000
6.01186,1.0000
9.15245,1.0000
8.37024,1.0000
6.81738,1.0000
5.75255,1.0000
8.81672,1.0000
8.40033,1.0000
9.16764,1.0000
9.04136,1.0000
8.0955,1.0000
9.10511,1.0000
7.7547,1.0000
7.03698,1.0000
5.33784,1.0000
9.40046,1.0000
6.6066,1.0000
5.84008,1.0000
9.58659,1.0000
7.80322,1.0000
8.60371,1.0000
7.46145,1.0000
9.82533,1.0000
7.33899,1.0000
5.32605,1.0000
8.24996,1.0000
5.50223,1.0000
7.92363,1.0000
5.28221,1.0000
7.89983,1.0000
8.44328,1.0000
9.44327,1.0000
5.04827,1.0000
9.62723,1.0000
9.15895,1.0000
9.19443,1.0000
9.52335,1.0000
5.65357,1.0000
7.72446,1.0000
8.766,1.0000
5.85686,1.0000
9.24867,1.0000
9.61217,1.0000
8.34085,1.0000
6.14561,1.0000
8.45168,1.0000
7.63762,1.0000
7.48647,1.0000
6.33632,1.0000
7.87587,1.0000
6.55142,1.0000
9.98658,1.0000
8.85997,1.0000
5.72114,1.0000
7.82921,1.0000
8.82949,1.0000
7.42888,1.0000
5.76457,1.0000
9.71896,1.0000
7.54437,1.0000
7.68031,1.0000
5.96031,1.0000
8.75403,1.0000
7.38914,1.0000
7.31761,1.0000
6.97921,1.0000
6.01629,1.0000
6.53354,1.0000
5.8242,1.0000
6.86013,1.0000
9.18938,1.0000
6.99105,1.0000
7.92008,1.0000
6.49487,1.0000
6.03828,1.0000
9.16819,1.0000
7.00842,1.0000
6.93021,1.0000
9.1414,1.0000
9.02115,1.0000
7.53104,1.0000
8.84969,1.0000
7.37831,1.0000
8.26842,1.0000
9.8501,1.0000
7.33974,1.0000
6.94793,1.0000
8.99201,1.0000
8.66723,1.0000
5.15316,1.0000
7.05046,1.0000
6.34747,1.0000
6.70999,1.0000
7.52775,1.0000
5.76202,1.0000
6.55093,1.0000
6.23353,1.0000
9.00017,1.0000
6.24125,1.0000
7.16812,1.0000
8.58434,1.0000
8.89993,1.0000
8.60334,1.0000
9.51026,1.0000
9.65526,1.0000
6.34746,1.0000
9.25561,1.0000
8.61665,1.0000
9.26207,1.0000
8.42278,1.0000
6.11275,1.0000
6.80426,1.0000
5.46877,1.0000
7.19409,1.0000
5.90414,1.0000
8.37398,1.0000
8.81106,1.0000
9.02639,1.0000
8.94035,1.0000
7.41595,1.0000
8.19928,1.0000
7.30592,1.0000
6.14297,1.0000
8.27284,1.0000
9.87136,1.0000
9.33538,1.0000
6.19036,1.0000
6.0025,1.0000
7.7658,1.0000
7.51813,1.0000
7.51095,1.0000
6.73607,1.0000
7.47562,1.0000
5.12166,1.0000
6.79222,1.0000
7.96278,1.0000
6.78689,1.0000
8.00883,1.0000
7.25702,1.0000
6.84872,1.0000
6.01673,1.0000
5.23702,1.0000
8.05154,1.0000
9.689,1.0000
5.74743,1.0000
7.79318,1.0000
5.91,1.0000
5.92536,1.0000
6.01312,1.0000
5.45249,1.0000
7.18563,1.0000
8.42687,1.0000
8.37937,1.0000
5.24618,1.0000
6.58257,1.0000
5.82055,1.0000
7.39755,1.0000
7.47576,1.0000
7.36367,1.0000
8.07677,1.0000
6.69646,1.0000
6.21705,1.0000
8.97577,1.0000
6.43335,1.0000
5.88236,1.0000
9.67011,1.0000
5.41825,1.0000
5.27956,1.0000
8.92303,1.0000
9.6763,1.0000
5.00844,1.0000
8.87451,1.0000
6.37363,1.0000
9.46132,1.0000
6.51372,1.0000
9.23006,1.0000
6.2996,1.0000
6.44014,1.0000
8.25175,1.0000
6.78915,1.0000
8.06578,1.0000
7.77939,1.0000
5.31747,1.0000
5.36259,1.0000
6.85431,1.0000
9.39869,1.0000
9.56315,1.0000
5.79364,1.0000
8.3751,1.0000
8.53549,1.0000
7.33151,1.0000
8.17962,1.0000
9.16903,1.0000
5.22256,1.0000
9.00242,1.0000
9.23454,1.0000
9.91603,1.0000
7.61208,1.0000
9.62709,1.0000
7.35568,1.0000
9.76008,1.0000
5.00656,1.0000
9.19288,1.0000
9.22215,1.0000
5.75092,1.0000
7.33553,1.0000
9.32718,1.0000
6.1815,1.0000
5.01358,1.0000
6.27896,1.0000
6.12574,1.0000
9.26795,1.0000
9.47958,1.0000
5.46472,1.0000
8.3159,1.0000
6.51702,1.0000
7.37248,1.0000
8.11028,1.0000
8.59247,1.0000
6.32113,1.0000
8.74459,1.0000
9.51949,1.0000
8.43176,1.0000
7.63756,1.0000
9.39842,1.0000
6.82324,1.0000
6.88346,1.0000
9.66303,1.0000
6.22616,1.0000
7.68765,1.0000
7.2842,1.0000
8.77869,1.0000
7.74862,1.0000
9.44456,1.0000
9.00498,1.0000
8.2882,1.0000
5.10669,1.0000
8.11307,1.0000
9.05402,1.0000
6.72891,1.0000
6.53784,1.0000
9.27722,1.0000
9.21287,1.0000
7.26053,1.0000
7.14554,1.0000
5.61083,1.0000
9.70109,1.0000
7.67522,1.0000
6.32906,1.0000
9.29751,1.0000
8.22118,1.0000
8.98288,1.0000
7.46315,1.0000
7.17613,1.0000
6.44185,1.0000
7.50446,1.0000
5.5421,1.0000
7.70805,1.0000
5.21481,1.0000
5.56782,1.0000
5.89797,1.0000
8.15421,1.0000
6.02757,1.0000
9.92717,1.0000
7.33602,1.0000
9.28374,1.0000
9.23752,1.0000
7.4635,1.0000
8.55861,1.0000
8.0001,1.0000
7.51584,1.0000
9.45585,1.0000
5.38444,1.0000
9.81356,1.0000
8.37632,1.0000
8.05785,1.0000
8.35259,1.0000
5.30368,1.0000
8.89786,1.0000
8.79397,1.0000
5.35003,1.0000
6.07601,1.0000
8.19739,1.0000
6.19579,1.0000
5.58024,1.0000
5.91501,1.0000
5.09694,1.0000
9.41259,1.0000
5.94166,1.0000
8.13157,1.0000
9.81286,1.0000
9.59058,1.0000
5.61781,1.0000
5.21948,1.0000
6.55559,1.0000
6.33684,1.0000
9.11362,1.0000
9.46169,1.0000
8.14283,1.0000
5.33857,1.0000
7.42095,1.0000
7.08854,1.0000
8.41547,1.0000
6.71349,1.0000
9.11766,1.0000
6.42462,1.0000
9.9281,1.0000
8.93428,1.0000
8.82032,1.0000
7.47829,1.0000
9.31078,1.0000
7.80539,1.0000
5.84291,1.0000
7.89064,1.0000
6.75507,1.0000
6.58203,1.0000
9.46764,1.0000
6.17414,1.0000
5.38489,1.0000
5.40091,1.0000
6.69584,1.0000
9.51591,1.0000
9.95238,1.0000
9.82843,1.0000
7.43044,1.0000
7.63717,1.0000
5.43273,1.0000
5.95262,1.0000
5.28107,1.0000
6.41399,1.0000
6.94341,1.0000
9.62875,1.0000
9.0018,1.0000
5.74179,1.0000
7.84976,1.0000
6.38606,1.0000
9.72232,1.0000
9.72121,1.0000
5.19864,1.0000
5.86524,1.0000
7.90882,1.0000
5.75437,1.0000
8.0059,1.0000
7.18398,1.0000
6.32689,1.0000
5.84467,1.0000
8.53181,1.0000
5.52699,1.0000
6.2693,1.0000
6.58456,1.0000
9.09172,1.0000
7.64213,1.0000
7.29237,1.0000
9.20641,1.0000
8.98134,1.0000
6.25053,1.0000
7.03139,1.0000
7.37781,1.0000
5.19136,1.0000
7.66724,1.0000
8.87557,1.0000
6.72555,1.0000
7.58986,1.0000
5.20915,1.0000
6.24172,1.0000
8.59001,1.0000
7.25794,1.0000
8.73388,1.0000
6.06858,1.0000
5.98064,1.0000
6.83899,1.0000
5.69264,1.0000
6.59824,1.0000
7.01881,1.0000
6.07665,1.0000
7.05298,1.0000
8.99661,1.0000
9.20124,1.0000
7.57024,1.0000
9.5845,1.0000
7.34116,1.0000
7.98544,1.0000
7.72298,1.0000
5.95472,1.0000
6.25701,1.0000
7.73848,1.0000
6.35805,1.0000
5.54921,1.0000
8.3547,1.0000
6.15325,1.0000
5.44523,1.0000
8.30221,1.0000
6.82086,1.0000
9.66598,1.0000
8.89833,1.0000
8.36931,1.0000
9.57832,1.0000
5.59374,1.0000
7.1266,1.0000
9.86236,1.0000
6.44956,1.0000
8.29907,1.0000
8.00842,1.0000
7.90475,1.0000
7.27771,1.0000
9.86754,1.0000
6.94942,1.0000
9.56866,1.0000
7.88893,1.0000
9.81013,1.0000
6.44291,1.0000
6.5395,1.0000
5.9861,1.0000
9.25616,1.0000
5.09976,1.0000
6.34938,1.0000
5.79795,1.0000
7.63648,1.0000
8.71282,1.0000
9.71913,1.0000
7.82781,1.0000
9.31028,1.0000
9.27548,1.0000
8.30771,1.0000
7.37614,1.0000
7.27568,1.0000
8.67535,1.0000
9.41074,1.0000
8.87203,1.0000
7.82388,1.0000
8.49208,1.0000
7.11278,1.0000
8.71266,1.0000
5.44529,1.0000
8.48799,1.0000
7.48737,1.0000
6.13328,1.0000
9.22838,1.0000
8.75189,1.0000
9.80346,1.0000
5.06686,1.0000
9.33212,1.0000
5.50399,1.0000
8.32951,1.0000
8.61873,1.0000
7.37997,1.0000
8.82414,1.0000
7.08707,1.0000
5.44562,1.0000
7.67393,1.0000
9.83544,1.0000
9.34793,1.0000
7.38028,1.0000
8.05648,1.0000
9.07078,1.0000
9.58148,1.0000
5.6372,1.0000
6.93335,1.0000
5.87901,1.0000
6.33629,1.0000
5.67473,1.0000
9.31159,1.0000
9.5965,1.0000
8.22546,1.0000
8.16905,1.0000
5.70196,1.0000
7.19905,1.0000
5.32999,1.0000
6.83269,1.0000
5.08869,1.0000
9.89343,1.0000
9.13419,1.0000
9.50785,1.0000
5.65766,1.0000
6.64398,1.0000
6.86638,1.0000
5.25441,1.0000
6.05692,1.0000
6.79443,1.0000
8.74283,1.0000
5.6095,1.0000
8.21115,1.0000
6.64123,1.0000
7.16792,1.0000
9.77475,1.0000
5.56931,1.0000
6.39806,1.0000
6.59279,1.0000
7.44695,1.0000
7.97749,1.0000
5.8164,1.0000
5.1493,1.0000
6.80329,1.0000
5.03535,1.0000
8.84804,1.0000
7.44513,1.0000
5.14725,1.0000
7.73452,1.0000
7.27555,1.0000
9.44854,1.0000
9.19623,1.0000
7.76271,1.0000
8.57363,1.0000
6.53343,1.0000
9.37238,1.0000
9.9651,1.0000
5.59949,1.0000
8.81561,1.0000
9.12543,1.0000
8.64832,1.0000
6.75818,1.0000
9.41959,1.0000
8.75772,1.0000
7.92,1.0000
8.97048,1.0000
6.6669,1.0000
7.90791,1.0000
7.67967,1.0000
9.73597,1.0000
5.56543,1.0000
5.68269,1.0000
5.13488,1.0000
6.9865,1.0000
8.33423,1.0000
6.45789,1.0000
9.8969,1.0000
6.66702,1.0000
5.12739,1.0000
9.83304,1.0000
9.95133,1.0000
9.72695,1.0000
8.74697,1.0000
5.67995,1.0000
5.67511,1.0000
7.94434,1.0000
8.351,1.0000
9.17212,1.0000
8.0908,1.0000
5.0927,1.0000
9.59577,1.0000
9.82793,1.0000
8.67587,1.0000
7.51126,1.0000
8.15328,1.0000
6.95054,1.0000
6.22657,1.0000
9.22958,1.0000
6.77878,1.0000
6.04182,1.0000
6.77456,1.0000
9.1834,1.0000
5.33694,1.0000
8.66182,1.0000
5.03883,1.0000
9.01473,1.0000
8.73727,1.0000
9.99873,1.0000
9.7338,1.0000
5.10686,1.0000
6.3516,1.0000
7.62747,1.0000
8.11198,1.0000
5.58671,1.0000
6.28997,1.0000
7.80475,1.0000
8.90998,1.0000
5.94333,1.0000
7.86064,1.0000
8.08451,1.0000
6.32349,1.0000
9.79796,1.0000
7.30607,1.0000
5.04223,1.0000
5.53331,1.0000
8.06635,1.0000
6.47321,1.0000
8.47546,1.0000
5.48104,1.0000
6.46941,1.0000
7.69116,1.0000
7.40813,1.0000
9.17964,1.0000
9.27729,1.0000
5.17447,1.0000
5.1226,1.0000
6.31321,1.0000
6.9799,1.0000
7.37515,1.0000
8.35507,1.0000
8.07997,1.0000
5.19536,1.0000
5.14146,1.0000
5.94006,1.0000
8.08454,1.0000
9.12801,1.0000
7.24781,1.0000
6.90175,1.0000
7.40327,1.0000
6.89092,1.0000
8.28134,1.0000
